Date_Time,% On-TimeGateArrivals,AverageBlockDelay,AverageTaxiInDelay,AverageAirborneDelay,AverageAirportDepartureDelay,AverageGateDepartureDelay,AverageGateArrivalDelay
2019-04-30 14:00:00,59.82,13.41,9.54,11.38,39.53,15.75,45.63
2019-05-01 14:00:00,86.11,1.93,7.2,2.44,17.24,11.34,5.46
2019-05-02 14:00:00,66.67,5.46,7.67,4.37,30.35,17.63,14.39
2019-05-03 14:00:00,88.35,2.74,9.19,2.31,22.68,13.6,5.93
2019-05-04 14:00:00,91.35,2.38,8.85,2.12,18.33,12.49,4.54
2019-05-05 14:00:00,94.23,1.86,5.07,0.84,14.84,10.72,2.65
2019-05-06 14:00:00,58.1,9.75,10.06,5.35,24.74,17.13,19.49
2019-05-07 14:00:00,92.38,2.6,8.3,3.52,12.05,8.12,5.86
2019-05-08 14:00:00,86.54,3.29,10.3,3.17,12.9,5.7,4.15
2019-05-09 14:00:00,92.45,0.79,6.13,1.46,15.32,8.94,4.06
2019-05-10 14:00:00,93.4,2.16,9.45,1.74,14.01,7.63,5.75
2019-05-11 14:00:00,83.18,5.4,10.74,3.98,12.97,6.95,7.88
2019-05-12 14:00:00,89.32,2.25,9.57,2.58,16.49,10.06,3.49
2019-05-13 14:00:00,90.57,2.43,10.02,2.12,16.59,10.53,5.79
2019-05-14 14:00:00,100.0,0.58,5.81,1.13,9.67,3.56,0.22
2019-05-15 14:00:00,92.31,1.94,8.85,1.29,16.88,7.93,3.07
2019-05-16 14:00:00,37.96,18.7,6.48,9.58,50.79,33.33,38.7
2019-05-17 14:00:00,79.81,3.44,10.68,2.77,18.01,9.9,12.51
2019-05-18 14:00:00,46.73,16.55,7.45,12.72,46.85,26.79,67.48
2019-05-19 14:00:00,22.77,17.58,5.62,11.26,62.74,30.9,77.26
2019-05-20 14:00:00,89.11,1.84,9.08,3.66,16.02,10.44,5.43
2019-05-21 14:00:00,86.67,3.12,9.22,4.53,14.33,9.55,7.01
2019-05-22 14:00:00,93.27,3.3,7.71,4.62,15.55,6.74,5.14
2019-05-23 14:00:00,77.36,4.89,6.73,2.27,29.4,14.03,14.73
2019-05-24 14:00:00,38.89,7.78,10.6,5.17,38.68,30.68,44.97
2019-05-25 14:00:00,90.99,4.91,5.7,6.68,13.66,8.38,5.27
2019-05-26 14:00:00,94.06,2.68,11.83,1.94,8.88,4.77,2.18
2019-05-27 14:00:00,11.84,78.61,10.96,62.08,102.32,71.58,158.2
2019-05-28 14:00:00,57.14,41.69,8.92,38.3,28.16,12.85,63.7
2019-05-29 14:00:00,79.41,4.84,7.91,3.23,21.3,14.25,10.12
2019-05-30 14:00:00,88.79,2.21,7.42,2.77,17.37,4.39,5.33
2019-05-31 14:00:00,91.51,2.4,9.25,1.84,15.64,9.7,5.39
2019-03-01 15:00:00,79.59,2.9,8.2,2.78,13.33,7.17,9.12
2019-03-02 15:00:00,83.78,3.97,5.92,1.43,12.46,6.86,6.46
2019-03-03 15:00:00,80.0,3.12,5.07,1.16,18.09,11.13,7.7
2019-03-04 15:00:00,85.42,2.9,5.66,2.02,13.34,7.2,8.27
2019-03-05 15:00:00,88.89,1.31,4.98,1.0,15.37,10.87,8.76
2019-03-06 15:00:00,93.48,2.0,3.36,1.09,9.69,4.01,4.91
2019-03-07 15:00:00,91.49,2.83,8.19,1.79,11.12,5.04,4.13
2019-03-08 15:00:00,91.11,0.64,6.93,1.47,13.05,8.78,5.6
2019-03-09 15:00:00,69.44,9.89,9.1,5.97,26.9,18.41,21.08
2019-03-10 15:00:00,86.27,3.29,5.78,1.98,16.48,10.09,6.39
2019-03-11 15:00:00,97.87,0.66,3.65,0.85,7.8,5.16,1.79
2019-03-12 15:00:00,100.0,0.42,6.16,0.98,12.37,6.95,0.4
2019-03-13 15:00:00,95.65,1.54,7.59,1.24,11.53,6.94,3.28
2019-03-14 15:00:00,12.82,19.92,8.58,12.82,62.98,54.46,69.0
2019-03-15 15:00:00,83.33,2.38,5.99,2.63,22.26,14.77,9.1
2019-03-16 15:00:00,92.11,1.18,4.3,0.58,9.05,5.72,3.34
2019-03-17 15:00:00,90.38,2.21,6.22,1.29,8.04,3.07,3.75
2019-03-18 15:00:00,91.3,0.59,3.98,0.87,8.04,4.32,1.8
2019-03-19 15:00:00,95.56,1.09,4.63,1.24,6.27,3.7,1.02
2019-03-20 15:00:00,100.0,0.66,4.01,1.77,10.56,7.46,0.45
2019-03-21 15:00:00,88.89,1.69,5.98,1.27,15.64,9.47,2.84
2019-03-22 15:00:00,76.6,4.21,8.31,1.68,20.27,15.51,9.36
2019-03-23 15:00:00,94.74,0.97,4.89,0.32,10.51,6.73,1.76
2019-03-24 15:00:00,85.71,2.06,8.46,1.8,9.68,6.0,5.31
2019-03-25 15:00:00,89.8,1.55,9.25,1.57,14.43,8.54,5.61
2019-03-26 15:00:00,89.13,0.59,7.31,1.41,15.42,11.0,7.17
2019-03-27 15:00:00,97.83,0.37,4.39,0.85,6.0,2.23,0.61
2019-03-28 15:00:00,86.36,3.75,9.34,2.39,13.8,10.4,5.14
2019-03-29 15:00:00,93.88,1.69,8.19,2.12,8.75,4.81,6.9
2019-03-30 15:00:00,85.71,3.64,7.51,2.19,9.9,7.49,8.17
2019-03-31 15:00:00,95.92,5.04,4.15,1.18,9.16,4.06,2.1
2019-04-01 15:00:00,89.36,4.7,4.36,2.36,11.26,6.44,4.51
2019-04-02 15:00:00,91.49,1.74,4.14,1.94,6.13,3.06,3.36
2019-04-03 15:00:00,88.0,2.82,5.49,1.14,11.94,7.23,5.02
2019-04-04 15:00:00,82.0,5.24,10.2,4.72,31.97,14.92,10.24
2019-04-05 15:00:00,82.35,2.25,8.37,1.65,10.4,5.47,6.61
2019-04-06 15:00:00,90.7,2.63,6.97,1.37,7.84,4.67,3.37
2019-04-07 15:00:00,94.23,2.4,6.24,1.67,17.85,10.82,4.21
2019-04-08 15:00:00,88.46,1.81,3.33,1.35,12.64,7.69,6.29
2019-04-09 15:00:00,93.75,1.73,4.92,1.79,9.08,2.97,5.08
2019-04-10 15:00:00,79.17,6.81,9.87,4.5,16.55,6.35,8.85
2019-04-11 15:00:00,83.33,4.38,9.81,2.38,14.43,9.56,7.85
2019-04-12 15:00:00,88.24,2.12,7.61,1.84,17.71,5.2,3.69
2019-04-13 15:00:00,92.68,1.29,6.38,0.85,9.81,6.03,3.17
2019-04-14 15:00:00,45.83,19.67,25.17,4.38,82.33,58.3,68.88
2019-04-15 15:00:00,82.22,1.09,6.11,0.76,20.63,12.17,9.04
2019-04-16 15:00:00,92.16,1.12,4.2,1.04,10.49,6.66,3.41
2019-04-17 15:00:00,94.0,2.16,7.46,2.26,9.47,5.56,2.12
2019-04-18 15:00:00,90.0,2.66,6.92,1.72,20.97,6.63,5.14
2019-04-19 15:00:00,81.63,4.02,10.52,2.51,26.61,18.13,11.61
2019-04-20 15:00:00,93.33,1.73,8.32,1.04,11.81,7.75,4.18
2019-04-21 15:00:00,96.0,1.56,6.89,0.76,5.65,2.55,2.18
2019-04-22 15:00:00,91.67,0.88,5.3,0.52,14.09,7.57,4.58
2019-04-23 15:00:00,90.91,0.98,7.39,1.89,8.87,5.08,3.52
2019-04-24 15:00:00,95.83,1.15,9.64,1.13,10.15,3.37,1.52
2019-04-25 15:00:00,86.27,2.04,7.59,1.33,9.85,5.9,6.75
2019-04-26 15:00:00,87.76,2.33,4.08,0.9,16.54,10.07,6.02
2019-04-27 15:00:00,61.9,4.19,11.97,0.9,50.51,25.54,25.43
2019-04-28 15:00:00,92.31,1.42,9.12,1.62,11.78,5.49,4.65
2019-04-29 15:00:00,73.08,2.79,7.87,2.15,21.9,13.06,13.0
2019-04-30 15:00:00,34.88,23.98,15.66,9.79,60.39,42.82,65.79
2019-05-01 15:00:00,94.44,1.09,4.85,2.04,13.45,8.86,1.78
2019-05-02 15:00:00,67.86,4.63,8.71,3.88,33.26,16.8,20.14
2019-05-03 15:00:00,93.75,2.46,9.89,1.25,19.16,10.75,3.21
2019-05-04 15:00:00,95.35,2.07,9.69,0.51,16.5,9.44,3.26
2019-05-05 15:00:00,90.2,1.37,8.45,0.82,15.17,9.27,4.22
2019-05-06 15:00:00,76.0,6.84,14.4,2.98,25.77,16.01,9.48
2019-05-07 15:00:00,90.0,2.98,8.95,3.02,10.74,6.43,6.32
2019-05-08 15:00:00,87.5,3.1,8.51,2.27,10.19,5.06,8.19
2019-05-09 15:00:00,86.0,1.96,6.9,2.14,14.68,9.32,8.86
2019-05-10 15:00:00,86.0,2.92,10.4,1.3,13.12,7.57,7.36
2019-05-11 15:00:00,81.4,3.79,11.87,1.58,16.17,9.13,6.42
2019-05-12 15:00:00,90.38,2.42,9.86,2.88,11.33,7.11,8.1
2019-05-13 15:00:00,90.2,1.18,9.7,2.14,14.62,9.94,3.37
2019-05-14 15:00:00,100.0,0.55,6.53,0.96,8.38,4.26,0.13
2019-05-15 15:00:00,89.36,1.68,6.19,1.47,10.85,5.81,3.09
2019-05-16 15:00:00,60.0,6.95,7.71,3.11,48.6,28.59,24.16
2019-05-17 15:00:00,86.0,0.9,9.26,1.7,14.33,9.54,3.58
2019-05-18 15:00:00,46.51,25.95,15.74,7.6,59.77,43.61,76.93
2019-05-19 15:00:00,27.27,9.87,6.56,5.36,58.98,41.75,65.67
2019-05-20 15:00:00,90.74,1.96,9.49,2.19,20.5,13.19,4.09
2019-05-21 15:00:00,86.0,3.72,9.36,3.54,18.16,11.16,7.78
2019-05-22 15:00:00,95.83,0.65,6.99,1.0,6.48,2.52,1.08
2019-05-23 15:00:00,71.7,6.04,7.99,2.02,27.23,18.59,11.92
2019-05-24 15:00:00,58.7,6.87,12.9,3.67,42.31,29.68,29.07
2019-05-25 15:00:00,90.91,4.59,8.63,2.14,10.66,3.68,5.34
2019-05-26 15:00:00,90.7,0.91,8.69,1.21,12.26,5.22,4.91
2019-05-27 15:00:00,20.45,32.64,11.19,17.61,106.81,82.61,115.61
2019-05-28 15:00:00,35.42,27.88,8.55,21.88,47.88,36.59,72.29
2019-05-29 15:00:00,75.51,7.78,9.76,3.1,21.14,13.16,13.33
2019-05-30 15:00:00,90.38,2.33,10.7,2.81,22.03,12.86,4.67
2019-05-31 15:00:00,97.96,0.8,7.63,1.24,10.59,3.76,0.78
2019-03-01 16:00:00,74.36,3.68,7.8,1.59,15.57,9.36,8.06
2019-03-02 16:00:00,78.48,6.59,8.78,2.05,10.23,5.92,9.29
2019-03-03 16:00:00,82.93,4.46,5.22,2.06,11.98,7.7,6.02
2019-03-04 16:00:00,80.0,2.47,5.54,3.39,10.76,7.24,12.99
2019-03-05 16:00:00,91.03,1.88,4.95,1.82,8.35,5.98,7.32
2019-03-06 16:00:00,91.46,2.78,4.19,2.51,8.31,4.18,3.88
2019-03-07 16:00:00,85.9,3.1,7.7,2.86,10.36,7.25,12.18
2019-03-08 16:00:00,76.62,6.25,9.29,4.09,15.02,9.4,13.6
2019-03-09 16:00:00,57.33,11.05,9.11,6.47,25.91,13.49,20.68
2019-03-10 16:00:00,80.0,3.81,5.21,4.26,25.94,18.46,8.8
2019-03-11 16:00:00,93.42,0.55,3.42,1.89,8.41,6.51,2.72
2019-03-12 16:00:00,93.67,1.03,4.38,2.03,10.24,6.41,3.37
2019-03-13 16:00:00,89.04,3.12,6.23,1.86,7.85,4.7,5.21
2019-03-14 16:00:00,28.17,16.48,11.42,6.42,85.92,74.31,63.32
2019-03-15 16:00:00,92.21,1.49,5.98,1.69,26.02,18.94,3.65
2019-03-16 16:00:00,87.18,1.19,3.68,1.62,8.82,4.67,4.77
2019-03-17 16:00:00,90.79,2.53,4.08,1.74,8.43,4.45,3.59
2019-03-18 16:00:00,93.67,1.56,3.95,2.35,7.06,4.04,2.96
2019-03-19 16:00:00,97.37,2.05,4.67,2.36,6.49,3.49,1.49
2019-03-20 16:00:00,86.25,2.48,3.58,2.94,10.92,6.32,4.39
2019-03-21 16:00:00,88.46,1.91,4.61,1.82,10.36,5.22,6.6
2019-03-22 16:00:00,84.15,2.89,6.41,1.62,20.69,16.31,10.41
2019-03-23 16:00:00,92.0,1.87,4.99,1.59,6.73,2.93,3.25
2019-03-24 16:00:00,85.9,4.32,8.25,1.79,8.43,4.73,6.31
2019-03-25 16:00:00,91.03,1.71,6.45,1.65,9.31,4.59,4.92
2019-03-26 16:00:00,87.34,2.49,7.78,1.73,8.88,4.92,7.68
2019-03-27 16:00:00,92.41,1.41,4.7,1.29,4.32,2.51,3.53
2019-03-28 16:00:00,87.65,3.57,8.74,1.7,8.27,3.94,8.33
2019-03-29 16:00:00,89.87,3.14,6.4,1.72,7.96,5.16,3.32
2019-03-30 16:00:00,86.84,3.13,7.17,2.68,12.23,6.98,6.87
2019-03-31 16:00:00,84.93,1.67,5.14,1.38,10.7,6.12,7.48
2019-04-01 16:00:00,91.55,1.87,4.1,1.99,11.33,8.26,4.7
2019-04-02 16:00:00,92.75,0.78,3.52,2.43,7.02,4.47,2.71
2019-04-03 16:00:00,95.65,1.14,4.24,2.1,13.31,10.16,1.51
2019-04-04 16:00:00,79.71,5.52,8.27,4.62,27.69,7.77,11.96
2019-04-05 16:00:00,92.54,2.04,7.89,1.69,12.94,7.58,3.66
2019-04-06 16:00:00,89.39,1.56,7.55,2.09,5.9,2.5,4.74
2019-04-07 16:00:00,80.88,5.62,7.16,5.24,22.94,14.24,19.66
2019-04-08 16:00:00,88.06,3.01,4.81,3.51,16.68,11.16,8.52
2019-04-09 16:00:00,91.04,1.04,4.99,1.97,8.91,3.63,3.66
2019-04-10 16:00:00,67.65,8.6,10.66,3.72,15.63,6.03,17.28
2019-04-11 16:00:00,88.24,5.25,8.45,2.37,12.1,6.37,6.97
2019-04-12 16:00:00,92.54,1.22,6.35,1.45,24.16,16.42,4.16
2019-04-13 16:00:00,89.55,1.91,5.11,2.87,7.61,3.98,3.91
2019-04-14 16:00:00,20.0,26.17,28.33,3.31,107.88,84.18,112.71
2019-04-15 16:00:00,84.38,1.39,6.13,1.36,18.47,11.86,11.03
2019-04-16 16:00:00,89.55,2.36,7.62,2.01,11.13,5.98,8.34
2019-04-17 16:00:00,89.71,1.79,5.63,2.16,13.46,8.85,4.54
2019-04-18 16:00:00,84.29,2.09,5.82,2.97,19.23,9.23,6.0
2019-04-19 16:00:00,77.61,4.33,10.3,2.09,23.31,14.72,12.31
2019-04-20 16:00:00,89.55,1.93,8.18,1.19,13.41,10.11,7.66
2019-04-21 16:00:00,85.71,2.77,4.7,1.17,10.66,5.91,10.2
2019-04-22 16:00:00,92.42,4.06,4.71,4.85,15.66,7.41,6.12
2019-04-23 16:00:00,85.07,3.12,7.27,1.75,8.47,2.69,5.99
2019-04-24 16:00:00,92.75,1.77,7.03,2.72,10.1,5.2,5.01
2019-04-25 16:00:00,92.86,1.64,8.19,1.27,9.74,4.84,3.33
2019-04-26 16:00:00,89.39,0.94,4.21,1.56,16.56,10.92,9.52
2019-04-27 16:00:00,79.31,3.55,8.24,3.21,67.75,37.0,9.41
2019-04-28 16:00:00,87.5,1.88,7.23,1.9,15.0,9.82,4.5
2019-04-29 16:00:00,68.25,1.44,5.19,2.49,17.7,8.39,13.24
2019-04-30 16:00:00,22.95,20.77,8.75,10.31,37.04,27.2,82.64
2019-05-01 16:00:00,90.48,0.71,5.34,1.98,13.95,9.0,5.97
2019-05-02 16:00:00,80.0,1.79,8.61,2.79,32.64,16.72,8.93
2019-05-03 16:00:00,82.28,2.78,9.36,2.25,12.61,3.16,6.28
2019-05-04 16:00:00,90.54,2.66,9.03,1.92,13.02,5.81,4.3
2019-05-05 16:00:00,88.46,2.59,5.15,2.01,14.61,9.31,9.47
2019-05-06 16:00:00,85.9,2.64,10.83,2.06,21.85,12.23,6.03
2019-05-07 16:00:00,82.5,4.38,7.97,3.76,16.35,11.13,10.14
2019-05-08 16:00:00,88.16,2.05,6.1,2.45,18.74,14.07,12.34
2019-05-09 16:00:00,88.75,2.53,5.16,2.5,12.16,8.0,5.08
2019-05-10 16:00:00,86.25,2.71,9.33,1.74,12.97,5.76,4.9
2019-05-11 16:00:00,90.41,3.03,9.58,2.23,20.62,11.53,6.08
2019-05-12 16:00:00,83.75,2.86,8.61,3.11,17.45,10.42,8.54
2019-05-13 16:00:00,86.08,2.63,9.67,1.87,13.21,7.94,5.76
2019-05-14 16:00:00,93.59,0.79,6.14,1.6,11.05,5.84,3.36
2019-05-15 16:00:00,89.87,1.66,4.54,1.57,12.38,7.4,6.78
2019-05-16 16:00:00,59.76,6.98,8.32,5.48,46.15,26.81,20.73
2019-05-17 16:00:00,82.28,4.13,10.45,2.52,15.02,8.25,8.3
2019-05-18 16:00:00,23.88,29.06,9.61,13.06,54.57,42.04,86.91
2019-05-19 16:00:00,20.0,15.16,6.56,5.54,53.79,37.55,78.03
2019-05-20 16:00:00,84.62,2.5,8.62,2.05,15.97,9.15,8.04
2019-05-21 16:00:00,78.48,5.22,10.06,3.99,13.03,5.52,9.73
2019-05-22 16:00:00,90.12,4.38,5.35,2.91,9.58,4.98,7.98
2019-05-23 16:00:00,67.9,4.83,7.01,2.3,21.19,14.94,12.01
2019-05-24 16:00:00,57.89,7.17,13.74,2.08,43.57,29.81,22.53
2019-05-25 16:00:00,91.78,1.07,5.94,2.4,9.11,4.61,3.58
2019-05-26 16:00:00,92.31,2.85,8.76,2.17,14.26,8.75,4.79
2019-05-27 16:00:00,12.0,15.27,8.58,10.65,84.08,63.0,158.8
2019-05-28 16:00:00,36.63,15.49,7.89,11.35,59.89,51.62,62.77
2019-05-29 16:00:00,74.03,11.19,10.16,3.01,28.92,22.94,12.6
2019-05-30 16:00:00,78.75,5.49,9.45,2.63,22.19,15.1,8.88
2019-05-31 16:00:00,89.61,2.58,5.18,1.66,9.62,4.67,8.78
2019-03-01 17:00:00,82.14,3.39,7.78,1.39,16.69,9.76,8.74
2019-03-02 17:00:00,87.67,3.85,7.56,2.47,14.09,9.62,6.0
2019-03-03 17:00:00,84.81,3.81,5.71,1.54,13.3,7.82,7.42
2019-03-04 17:00:00,78.57,2.11,5.11,2.46,17.33,11.51,8.77
2019-03-05 17:00:00,83.95,2.32,4.29,2.67,13.23,10.04,10.06
2019-03-06 17:00:00,85.06,3.28,4.97,2.05,6.52,3.41,10.43
2019-03-07 17:00:00,85.54,2.65,7.77,1.89,16.42,9.22,5.66
2019-03-08 17:00:00,80.68,2.63,8.03,2.2,21.68,15.36,8.18
2019-03-09 17:00:00,54.79,11.73,8.39,10.55,36.0,20.6,18.34
2019-03-10 17:00:00,85.71,1.83,4.56,4.02,18.65,11.73,5.88
2019-03-11 17:00:00,93.98,0.92,3.87,1.98,8.93,5.54,4.07
2019-03-12 17:00:00,87.36,1.46,5.2,2.2,7.31,3.0,4.24
2019-03-13 17:00:00,82.93,2.68,7.46,2.21,16.78,10.95,6.16
2019-03-14 17:00:00,23.44,16.97,11.88,6.22,65.79,51.94,59.55
2019-03-15 17:00:00,80.46,3.64,6.71,2.66,29.62,20.74,11.68
2019-03-16 17:00:00,88.0,1.35,5.1,1.75,11.86,6.08,3.83
2019-03-17 17:00:00,94.12,1.06,4.4,1.8,8.26,4.45,3.4
2019-03-18 17:00:00,94.05,1.92,4.92,3.69,11.38,7.71,2.6
2019-03-19 17:00:00,91.46,1.35,4.08,1.5,8.17,5.64,2.32
2019-03-20 17:00:00,85.88,3.72,4.66,2.65,11.53,4.43,7.38
2019-03-21 17:00:00,90.59,2.09,5.03,2.16,12.59,6.85,3.2
2019-03-22 17:00:00,85.39,2.92,8.55,1.61,27.71,20.59,6.57
2019-03-23 17:00:00,95.89,1.82,5.26,1.63,10.2,6.65,5.58
2019-03-24 17:00:00,97.5,1.46,8.78,1.73,15.76,8.05,1.74
2019-03-25 17:00:00,87.06,0.87,7.75,1.55,13.81,9.61,9.21
2019-03-26 17:00:00,88.24,3.39,9.66,1.82,16.14,8.98,3.98
2019-03-27 17:00:00,97.62,1.01,4.29,1.74,6.71,2.37,1.71
2019-03-28 17:00:00,90.59,3.18,9.03,1.96,16.23,10.05,7.2
2019-03-29 17:00:00,87.1,7.06,7.99,6.26,8.22,4.17,9.76
2019-03-30 17:00:00,90.79,2.5,7.5,2.7,21.43,10.11,6.63
2019-03-31 17:00:00,86.96,2.67,4.2,3.02,12.77,6.13,6.97
2019-04-01 17:00:00,88.89,2.81,5.55,1.81,11.16,6.79,5.2
2019-04-02 17:00:00,92.47,1.54,4.31,2.83,8.17,4.91,3.12
2019-04-03 17:00:00,89.58,1.83,4.47,2.52,13.16,8.69,4.28
2019-04-04 17:00:00,72.04,8.6,9.35,5.0,29.86,11.96,12.89
2019-04-05 17:00:00,88.3,2.43,9.44,1.69,13.38,8.21,6.95
2019-04-06 17:00:00,94.44,1.46,7.8,2.21,13.74,9.48,2.31
2019-04-07 17:00:00,77.27,8.93,7.54,8.0,42.93,17.36,16.15
2019-04-08 17:00:00,90.22,4.95,4.32,5.3,13.28,8.33,7.01
2019-04-09 17:00:00,86.96,2.6,5.08,1.79,10.04,4.31,7.02
2019-04-10 17:00:00,77.89,6.46,10.24,3.32,19.84,12.16,11.46
2019-04-11 17:00:00,82.56,4.83,8.66,2.94,14.39,9.04,9.09
2019-04-12 17:00:00,83.15,2.26,4.67,1.53,16.93,9.64,6.34
2019-04-13 17:00:00,91.78,0.99,3.47,1.99,7.81,4.13,4.07
2019-04-14 17:00:00,21.05,17.63,22.63,2.29,59.16,38.12,76.37
2019-04-15 17:00:00,85.39,1.38,6.27,0.87,19.91,14.09,8.22
2019-04-16 17:00:00,89.25,1.74,8.11,1.55,11.39,5.84,4.38
2019-04-17 17:00:00,92.55,2.21,6.43,3.24,12.49,6.22,4.82
2019-04-18 17:00:00,85.71,2.91,5.86,2.14,19.33,12.69,7.32
2019-04-19 17:00:00,80.46,4.24,10.14,2.39,26.65,20.0,7.31
2019-04-20 17:00:00,87.84,2.8,8.28,1.58,10.3,6.48,8.78
2019-04-21 17:00:00,88.51,2.3,5.06,1.51,12.66,8.77,8.67
2019-04-22 17:00:00,84.62,3.99,5.93,3.07,30.25,10.46,10.26
2019-04-23 17:00:00,90.43,1.96,7.97,1.84,13.09,7.95,3.03
2019-04-24 17:00:00,90.63,4.26,8.02,3.04,10.75,6.23,8.48
2019-04-25 17:00:00,87.91,1.71,9.16,1.29,13.53,7.78,3.63
2019-04-26 17:00:00,85.23,1.31,5.45,1.17,20.58,16.67,9.7
2019-04-27 17:00:00,74.07,4.56,11.34,1.59,54.95,15.16,22.96
2019-04-28 17:00:00,86.36,2.34,8.35,2.35,10.54,7.16,6.25
2019-04-29 17:00:00,80.23,1.03,4.8,2.3,17.61,10.05,10.0
2019-04-30 17:00:00,34.67,11.53,6.84,6.25,42.58,32.4,60.12
2019-05-01 17:00:00,86.02,1.95,4.7,2.62,11.89,6.43,6.16
2019-05-02 17:00:00,80.9,2.22,8.02,2.88,35.56,16.32,10.87
2019-05-03 17:00:00,86.21,2.86,10.94,2.03,16.87,7.75,5.53
2019-05-04 17:00:00,91.76,1.79,10.33,1.94,12.44,8.15,5.04
2019-05-05 17:00:00,91.11,2.21,4.76,2.59,16.06,7.04,5.92
2019-05-06 17:00:00,89.53,2.2,9.95,1.71,17.56,10.45,5.7
2019-05-07 17:00:00,91.01,2.03,7.78,2.45,10.7,6.03,4.16
2019-05-08 17:00:00,87.78,3.77,8.2,4.03,15.46,8.9,11.4
2019-05-09 17:00:00,89.01,2.75,5.81,3.46,18.25,11.06,6.26
2019-05-10 17:00:00,89.41,2.47,10.31,1.68,21.27,12.0,5.91
2019-05-11 17:00:00,87.5,2.22,10.99,2.81,23.04,15.35,7.93
2019-05-12 17:00:00,92.13,3.6,9.99,3.12,20.15,10.96,5.18
2019-05-13 17:00:00,92.05,1.59,9.35,1.67,17.85,13.15,4.85
2019-05-14 17:00:00,96.63,1.26,8.89,1.89,7.86,2.79,2.3
2019-05-15 17:00:00,95.51,1.02,4.52,2.26,15.84,9.78,3.35
2019-05-16 17:00:00,75.29,4.75,7.87,4.62,39.64,20.06,13.2
2019-05-17 17:00:00,88.37,2.33,8.93,2.34,18.73,11.96,5.21
2019-05-18 17:00:00,19.77,32.17,20.17,10.97,42.12,34.12,86.83
2019-05-19 17:00:00,19.28,11.76,7.11,5.35,40.33,23.43,58.78
2019-05-20 17:00:00,85.06,2.72,8.19,2.66,20.75,13.78,6.59
2019-05-21 17:00:00,83.15,3.57,8.87,3.61,25.49,17.73,12.1
2019-05-22 17:00:00,94.19,0.86,5.26,1.76,13.67,8.57,3.55
2019-05-23 17:00:00,82.22,3.21,6.23,3.01,22.64,15.48,11.77
2019-05-24 17:00:00,71.91,6.34,15.65,2.36,33.63,21.1,14.39
2019-05-25 17:00:00,95.24,0.9,5.75,1.71,15.04,9.45,3.37
2019-05-26 17:00:00,87.06,2.62,9.34,2.2,16.57,10.15,5.25
2019-05-27 17:00:00,13.73,15.63,12.72,9.41,65.3,57.63,103.9
2019-05-28 17:00:00,46.15,12.67,9.69,8.15,42.09,32.43,48.36
2019-05-29 17:00:00,70.11,8.63,9.38,4.57,23.75,16.97,17.37
2019-05-30 17:00:00,83.91,3.91,9.24,3.79,29.76,18.35,8.8
2019-05-31 17:00:00,95.35,0.81,4.96,2.24,16.68,8.52,1.6
2019-03-01 18:00:00,81.63,4.0,11.3,2.69,25.2,12.94,9.23
2019-03-02 18:00:00,71.91,8.42,11.88,4.45,19.78,9.68,14.38
2019-03-03 18:00:00,77.78,6.95,6.46,1.96,24.32,13.89,8.97
2019-03-04 18:00:00,81.63,4.54,6.84,3.06,21.67,12.25,7.62
2019-03-05 18:00:00,83.67,5.8,7.99,2.8,16.54,9.82,6.77
2019-03-06 18:00:00,84.16,5.68,5.1,2.34,17.92,8.14,7.27
2019-03-07 18:00:00,82.0,5.56,10.82,3.0,14.75,6.98,6.72
2019-03-08 18:00:00,73.47,7.16,12.14,3.04,16.27,7.65,11.4
2019-03-09 18:00:00,63.04,12.66,12.5,9.82,34.69,17.03,16.51
2019-03-10 18:00:00,75.73,5.23,6.55,2.67,22.09,12.18,14.55
2019-03-11 18:00:00,93.0,2.35,6.37,1.54,14.47,4.99,4.25
2019-03-12 18:00:00,90.91,2.16,6.55,1.33,13.92,4.01,5.58
2019-03-13 18:00:00,85.57,4.09,11.79,3.55,16.35,8.74,7.34
2019-03-14 18:00:00,33.72,12.67,14.19,5.14,54.13,39.6,55.62
2019-03-15 18:00:00,81.44,4.48,7.94,2.07,31.75,15.5,11.08
2019-03-16 18:00:00,91.86,0.65,7.83,0.8,15.4,8.71,3.53
2019-03-17 18:00:00,89.32,3.4,5.88,2.63,11.59,4.78,3.96
2019-03-18 18:00:00,96.97,2.26,6.64,2.05,15.06,4.86,2.74
2019-03-19 18:00:00,94.12,3.77,11.35,1.55,14.44,4.53,2.86
2019-03-20 18:00:00,90.2,2.2,8.53,1.92,19.81,5.18,3.93
2019-03-21 18:00:00,90.1,1.9,6.57,2.02,13.19,6.61,5.66
2019-03-22 18:00:00,72.73,5.07,10.75,1.64,19.92,9.12,17.11
2019-03-23 18:00:00,91.95,0.75,5.88,1.39,8.23,3.63,5.83
2019-03-24 18:00:00,91.09,4.21,10.14,2.59,18.38,5.41,3.96
2019-03-25 18:00:00,82.47,4.33,10.51,3.2,15.94,6.17,6.45
2019-03-26 18:00:00,88.78,2.65,12.55,1.45,14.12,4.59,6.44
2019-03-27 18:00:00,93.14,1.89,7.61,1.39,12.85,5.73,4.1
2019-03-28 18:00:00,81.0,4.04,9.75,3.46,10.95,5.99,11.48
2019-03-29 18:00:00,89.9,1.99,10.36,1.92,17.86,8.02,4.8
2019-03-30 18:00:00,76.4,6.88,11.45,5.37,21.59,6.01,8.66
2019-03-31 18:00:00,84.31,4.31,6.48,1.47,17.17,6.46,8.68
